자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,(주)두잉피플플러스,비주거용 부동산 관리업,경기도,법인,1557,386287480,52,215
2026-07,주식회사사조대림인천공장,식물성 유지 제조업,인천광역시,법인,57,29054720,0,0
2026-07,금한산업,수산동물 건조 및 염장품 제조업,강원특별자치도,개인,48,14149140,0,0
2026-07,동행동물의료센터,수의업,부산광역시,개인,32,9388320,5,4
2026-07,참다운요양병원,요양병원,서울특별시,개인,57,18235860,7,6
2026-07,사단법인 은지,BIZ_NO미존재사업장,서울특별시,법인,124,21525080,3,12
2026-07,금호타이어(주)곡성공장,타이어 및 튜브 제조업,전남광주통합특별시,법인,2039,1176670680,32,28
2026-07,대교(주),기타 인쇄물 출판업,서울특별시,법인,2328,826841820,33,21
2026-07,두산에이치투이노베이션주식회사,기타 공학 연구개발업,서울특별시,법인,43,24336240,0,0
2026-07,(주)오리엔탈정밀기계,선박 구성 부분품 제조업,부산광역시,법인,35,16917620,0,0
2026-07,주식회사 유원지리정보시스템,측량업,경기도,법인,94,33139460,6,1
2026-07,춘천북부노인복지관,BIZ_NO미존재사업장,강원특별자치도,법인,80,15010820,0,1
2026-07,충남지체장애인협회계룡시지회(환경나라-활동보조),건축물 일반 청소업,충청남도,법인,74,11775120,8,7
2026-07,(주)모아,화학섬유직물 직조업,경상북도,법인,88,32206800,1,1
2026-07,과천청사청초롬어린이집,BIZ_NO미존재사업장,경기도,개인,52,12514500,0,0
2026-07,인천국제공항보안 주식회사,사업시설 유지ㆍ관리 서비스업,인천광역시,법인,3797,1456681200,43,59
2026-07,(주)교원투어,여행사업,서울특별시,법인,86,27983960,1,3
2026-07,강보건영(주)인천지점/일용/검단신도시101역세권공모사업(C9-1 C9-2)중 철근콘크리트공사(C9-2BL)(재승계),콘크리트 및 철근 공사업,인천광역시,법인,133,61906400,0,24
2026-07,삼성생명보험(주),생명보험업,서울특별시,법인,5173,3166573820,17,36
2026-07,（주）용진,선철 주물 주조업,경상북도,법인,66,24089240,0,1
2026-07,더한옥헤리티지 주식회사,비주거용 건물 개발 및 공급업,서울특별시,법인,47,21636780,3,9
2026-07,케이씨씨모빌리티(주),자동차 신품 판매업,서울특별시,법인,184,67013880,30,3
2026-07,（주)풍산,알루미늄 압연  압출 및 연신제품 제조업,경기도,법인,240,145941720,1,3
2026-07,희망찬병원,요양병원,경기도,개인,83,27969580,1,6
2026-07,롯데쇼핑(주)롯데슈퍼사업본부,슈퍼마켓,서울특별시,법인,3039,839057740,93,83
2026-07,한화시스템(주) ICT부문,기타 측정  시험  항해  제어 및 정밀 기기 제조업,서울특별시,법인,1605,947465240,6,11
2026-07,주식회사멜리언스,전자상거래 소매업,서울특별시,법인,31,11842120,0,6
2026-07,(주)비큐에이아이,응용 소프트웨어 개발 및 공급업,서울특별시,법인,78,31005600,12,7
2026-07,(주)퍼플랩스헬스케어,전자상거래 소매업,서울특별시,법인,35,11453880,4,3
2026-07,주식회사연안항만엔지니어링,기타 엔지니어링 서비스업,부산광역시,법인,142,70105300,1,2
2026-07,포스맥 주식회사,강선 건조업,경상남도,법인,70,25648040,1,1
2026-07,(주)하나금융지주,기타 금융 투자업,서울특별시,법인,132,82056740,0,9
2026-07,씨티재활의학과요양병원,요양병원,전남광주통합특별시,개인,109,26101000,7,0
2026-07,(주)아이비케이캐피탈,국내은행,서울특별시,법인,268,162404000,0,1
2026-07,세현(주),합성수지 및 기타 플라스틱 물질 제조업,경상남도,법인,36,12594740,2,2
2026-07,씨제이제일제당（주）,설탕 제조업,서울특별시,법인,7935,4157817900,77,137
2026-07,(주)삼양패키징 대전1공장,포장용 플라스틱 성형용기 제조업,대전광역시,법인,107,63785940,0,1
2026-07,펑타이그레이터차이나 유한회사 (영업소),광고 대행업,서울특별시,법인,1138,448913680,69,35
2026-07,부산광역정신건강복지센터,BIZ_NO미존재사업장,부산광역시,법인,39,12958240,2,0
2026-07,재단법인 부산과학기술고등교육진흥원,BIZ_NO미존재사업장,부산광역시,법인,64,28984160,0,1
2026-07,김정문알로에(주),건강 보조용 액화식품 제조업,서울특별시,법인,71,24181260,1,6
2026-07,주식회사이새FnC,그 외 기타 고무제품 제조업,서울특별시,법인,83,30300260,1,5
2026-07,(주)국보종합관리,건축물 일반 청소업,서울특별시,법인,55,13182200,7,6
2026-07,주식회사 홈플러스익스프레스,슈퍼마켓,경기도,법인,2209,566406960,2209,43
2026-07,삼성요양원  삼성재활주간보호,BIZ_NO미존재사업장,경상북도,개인,30,5939540,0,0
2026-07,(주)아워홈,기관 구내식당업,서울특별시,법인,6999,2448126820,221,211
2026-07,주식회사 엣지랭크,광고 대행업,서울특별시,법인,76,23854580,9,4
2026-07,주식회사아이앤지환경,지정 외 폐기물 수집  운반업,서울특별시,법인,30,13879960,0,0
2026-07,(주)셜대학원범어1지점,일반 교과학원,대구광역시,법인,32,9494720,1,12
2026-07,(주)에어키,상품 종합 도매업,서울특별시,법인,77,36945060,2,2
2026-07,씨제이리테일원 주식회사,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,서울특별시,법인,1471,485509320,10,21
2026-07,(주)세진엘리베이터,배관 및 냉ㆍ난방 공사업,경기도,법인,39,15975460,0,5
2026-07,SK온(주) 엔무브,축전지 제조업,서울특별시,법인,344,211038720,1,4
2026-07,에스케이에코플랜트(주),기타 토목 시설물 건설업,서울특별시,법인,3842,2160729120,122,42
2026-07,카리스요양병원,요양병원,경기도,개인,40,11881600,4,5
2026-07,씨제이올리브영주식회사,화장품 및 화장용품 도매업,서울특별시,법인,5658,2541631140,90,74
2026-07,주식회사돌캐,임시 및 일용 인력 공급업,인천광역시,법인,30,6847800,4,3
2026-07,（주）대양건설/일용/학익3구역주택재개발정비사업중 가설및철근콘크리트공사(1공구),콘크리트 및 철근 공사업,인천광역시,법인,62,23838640,0,16
2026-07,（주）대양건설/일용/성남산성구역주택재개발정비사업 아파트신축공사,콘크리트 및 철근 공사업,경기도,법인,42,19461880,0,7
2026-07,신길종합사회복지관,BIZ_NO미존재사업장,서울특별시,법인,49,11643320,0,1
2026-07,인천택시(주),택시 운송업,인천광역시,법인,34,6747440,2,2
2026-07,(주)대경기술단,기타 엔지니어링 서비스업,경기도,법인,36,11967340,1,0
2026-07,주식회사선인기술,반도체 제조용 기계 제조업,경기도,법인,31,9899680,0,2
2026-07,성남시내버스주식회사,해당없음,경기도,법인,634,287002560,10,7
2026-07,(주)명가종합관리,건축물 일반 청소업,부산광역시,법인,41,8786180,5,5
2026-07,주식회사엠제이피플(MJpeople),데이터베이스 및 온라인 정보 제공업,서울특별시,법인,68,16149180,11,6
2026-07,한국전자기술연구원,BIZ_NO미존재사업장,경기도,법인,1493,637069580,38,30
2026-07,호랑이안과,일반의원,서울특별시,개인,30,7730360,1,1
2026-07,현대자동차(주),화물 자동차 및 특수 목적용 자동차 제조업,서울특별시,법인,66240,40313994360,657,692
2026-07,(주)장보고식자재마트(성서점),슈퍼마켓,대구광역시,법인,33,9370120,1,0
2026-07,주식회사팜크로스,건강 보조용 액화식품 제조업,강원특별자치도,법인,79,24689180,0,4
2026-07,동성항운(주),통관 대리 및 관련서비스업 / 화물 운송 중개  대리,서울특별시,법인,65,22284560,0,1
2026-07,써지탑병원,일반의원,대전광역시,개인,53,16529580,1,2
2026-07,용인나로한방병원,한방병원,경기도,개인,42,12868320,6,6
2026-07,(주) 지엠코리아,합성수지 및 기타 플라스틱 물질 제조업,충청북도,법인,48,16505240,2,0
2026-07,（주）레보메드,상품 종합 도매업,경기도,법인,51,18340300,0,3
2026-07,(주)위온(WEEON),전기용 기계ㆍ장비 및 관련 기자재 도매업,강원특별자치도,법인,33,10135160,0,6
2026-07,유한회사 씨네드림,영화관 운영업,전남광주통합특별시,법인,35,3279340,6,5
2026-07,색동어린이집,BIZ_NO미존재사업장,경상북도,법인,36,7447860,3,0
2026-07,주식회사명경로직스,기타 곡물 가공품 제조업,경기도,법인,127,42773800,0,2
2026-07,만도브로제 주식회사,내연기관 제조업,인천광역시,법인,262,131191340,6,2
2026-07,두원이에프씨(주)/일용/울산 AIDC A동 신축공사 중 전기공사,일반 전기 공사업,울산광역시,법인,69,33704800,39,0
2026-07,대신통신기술(주),미장  타일 및 방수 공사업,서울특별시,법인,103,36206540,1,1
2026-07,기아(주) 영업본부,화물 자동차 및 특수 목적용 자동차 제조업,서울특별시,법인,1849,1157547960,2,20
2026-07,순복음인천교회,해당없음,인천광역시,법인,33,7853720,0,0
2026-07,(의)미나의료재단   여수문화병원,요양병원,전남광주통합특별시,법인,49,15965060,1,2
2026-07,（주）성일에스아이엠,그 외 기타 1차 철강 제조업,부산광역시,법인,174,78295180,4,3
2026-07,국군수도병원,비주거용 건물 임대업(점포  자기땅),경기도,법인,69,18072320,0,0
2026-07,한국넥슬렌유한회사,합성수지 및 기타 플라스틱 물질 제조업,울산광역시,법인,33,18016260,1,1
2026-07,한국에코산업주식회사,금속류 원료 재생업,경기도,법인,37,14714600,5,5
2026-07,건우전장(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,34,10364300,0,1
2026-07,하이에어코리아의장(주),기타 엔지니어링 서비스업,경상남도,법인,62,22311760,0,0
2026-07,삼성에스디에스(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,11177,6921062260,27,60
2026-07,(주)세창,BIZ_NO미존재사업장,경상남도,법인,37,15426700,0,0
2026-07,(주)디앤테크,금속 절삭기계 제조업,경상남도,법인,162,62630060,13,2
2026-07,마크성형외과의원,일반의원,서울특별시,개인,43,15359400,6,6
2026-07,제이테크놀로지주식회사,BIZ_NO미존재사업장,경기도,법인,30,6313680,0,0
2026-07,타타대우모빌리티주식회사,화물 자동차 및 특수 목적용 자동차 제조업,전북특별자치도,법인,1271,745098300,9,11
2026-07,통영시가족센터(아이돌보미),BIZ_NO미존재사업장,경상남도,법인,80,19596460,0,1
2026-07,브로드컴코리아리서치유한회사,상품 종합 도매업,서울특별시,법인,37,23163480,0,0
2026-07,(주)매직시스템,건축 설계 및 관련 서비스업(건축사),울산광역시,법인,34,12973020,1,0
2026-07,월급쟁이부자들(주),기타 기술 및 직업 훈련학원,서울특별시,법인,70,30593260,2,7
2026-07,비비앙홀딩스,화장품 및 화장용품 도매업,경기도,법인,48,11619060,2,4
2026-07,대구동부고등학교,해당없음,대구광역시,법인,55,20942700,0,1
2026-07,주식회사 엘엑스하우시스,설치용 및 위생용 플라스틱제품 제조업,서울특별시,법인,2676,1603631660,3,14
2026-07,풍기산업（주）광주공장,그 외 자동차용 신품 부품 제조업,전남광주통합특별시,법인,124,58701620,1,0
2026-07,금양그린파워(주)/일용/[이천캠퍼스]26년 하반기 P&T5  TSV 영수선 전기공사,기타 토목 시설물 건설업,경기도,법인,30,11229080,30,0
2026-07,제주특별자치도체육회,BIZ_NO미존재사업장,제주특별자치도,법인,139,53254420,0,0
2026-07,(주)블루비즈랩,응용 소프트웨어 개발 및 공급업,서울특별시,법인,51,21242180,3,0
2026-07,(주)대한볼트,금속선 가공제품 제조업,경상북도,법인,34,12260680,0,1
2026-07,유한회사지티티코리아리미티드,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,61,38188440,0,0
2026-07,(주)시스윈로보틱스,컴퓨터 제조업,경기도,법인,64,28660780,2,4
2026-07,다올이앤씨주식회사/일용/국도 77호선신안압해-해남화원도로건설공사(2공구)중전문교량(사장교),유리 및 창호 공사업,전남광주통합특별시,법인,64,24381820,2,0
2026-07,한국국토정보공사 광주전남지역본부,측량업,전남광주통합특별시,법인,368,203063680,2,7
2026-07,(재단)건설기술교육원,레크리에이션 교육기관,인천광역시,법인,100,44120460,11,4
2026-07,(주)호반호텔앤리조트-제천지점,호텔업,충청북도,법인,154,55066820,2,11
2026-07,주식회사이에이치오(맛찬들왕소금구이해운대),한식 일반 음식점업,부산광역시,법인,38,7503320,6,6
2026-07,(주)에이원에스앤씨,BIZ_NO미존재사업장,전남광주통합특별시,법인,65,19345840,16,1
2026-07,(주)옥당산업,유리 및 창호 공사업,서울특별시,법인,36,15918960,1,0
2026-07,(주)슈올즈,신발 부분품 제조업,부산광역시,법인,56,14399480,2,1
2026-07,글로텍주식회사,BIZ_NO미존재사업장,충청북도,법인,99,44134760,0,20
2026-07,주식회사엘에스제이인베스트먼트,기타 주점업,서울특별시,법인,39,13178620,2,2
2026-07,주식회사대림프라스틱,포장용 플라스틱 성형용기 제조업,경기도,법인,40,13675240,0,3
2026-07,보보스링크(주),고용 알선업,서울특별시,법인,1524,325193440,168,185
2026-07,(주)태상,금속 단조제품 제조업,부산광역시,법인,150,65840540,3,1
2026-07,주식회사유심,세무사업(기장대리) / 기타 회계 관련 서비스업,서울특별시,법인,73,30568560,0,1
2026-07,(주)오텍,화물 자동차 및 특수 목적용 자동차 제조업,충청남도,법인,78,32193460,0,1
2026-07,오비오주식회사,제조 / 기타가정용기기,경기도,법인,104,47354000,3,8
2026-07,(주)모두투어네트워크,여행사업,서울특별시,법인,573,244569760,5,4
2026-07,대상주식회사,곡물 제분업,서울특별시,법인,4727,2249376040,25,58
2026-07,아리스타네트웍스코리아유한회사,통신ㆍ방송장비 및 부품 도매업,경기도,법인,30,18771980,0,1
2026-07,제주느영나영시니어클럽,해당없음,제주특별자치도,법인,42,7792520,17,0
2026-07,송양유치원(직장),BIZ_NO미존재사업장,경기도,법인,31,9331660,0,0
2026-07,(주)웅진씽크빅,기타 인쇄물 출판업,경기도,법인,1289,445298920,27,28
2026-07,김해축산협동조합,신용조합,경상남도,법인,224,109605980,3,4
2026-07,(주)디 지 아이,사무용 기계 및 장비 제조업,경기도,법인,64,30519640,0,1
2026-07,경북과학대학교,해당없음,경상북도,법인,86,7358000,3,0
2026-07,지앤지그래스주식회사,그 외 기타 건축 마무리 공사업,대구광역시,법인,40,13886940,3,4
2026-07,한림대학교성심병원,요양병원,경기도,법인,1992,960663500,60,31
2026-07,주식회사 유알피,응용 소프트웨어 개발 및 공급업,서울특별시,법인,188,80881660,5,3
2026-07,제로치과병원,치과의원,대구광역시,개인,40,13371640,8,1
2026-07,오상자이엘(주),응용 소프트웨어 개발 및 공급업,인천광역시,법인,182,80095780,2,1
2026-07,조선내화주식회사,정형 내화 요업제품 제조업,전남광주통합특별시,법인,223,122131820,1,3
2026-07,주식회사 스윗모먼트,빵류  과자류 및 당류 소매업,대전광역시,법인,136,32612300,73,0
2026-07,도산노인복지관,BIZ_NO미존재사업장,울산광역시,법인,56,10794000,2,0
2026-07,두원산업(주）,용달 화물 자동차 운송업,전남광주통합특별시,법인,35,11568760,0,0
2026-07,주식회사 엘엑스세미콘,기타 반도체 소자 제조업,대전광역시,법인,1374,800778100,17,9
2026-07,삼성디스플레이(주),비디오 및 기타 영상 기기 제조업,경기도,법인,21223,13216938040,85,125
2026-07,서귀포시서귀포보건소,BIZ_NO미존재사업장,제주특별자치도,법인,56,14703820,8,1
2026-07,(주)세종메디칼,전기식 진단 및 요법 기기 제조업,경기도,법인,112,31711140,2,9
2026-07,주식회사 카페봄봄,커피 및 차류 도매업,대구광역시,법인,32,8431440,3,1
2026-07,광용건설합자회사/일용/상인센트럴자이(대구)중철근콘크리트공사,콘크리트 및 철근 공사업,대구광역시,법인,91,29134620,19,1
2026-07,우원개발(주)/일용/서울도시철도7호선 청라국제도시연장1공구건설공사 청라7호선1공구터널공사,토공사업,인천광역시,법인,68,27172180,1,2
2026-07,창영산업주식회사,화물 포장  검수 및 계량 서비스업,전남광주통합특별시,법인,62,25041080,0,0
2026-07,지에스건설(주),아파트 건설업,서울특별시,법인,4100,2454648680,105,34
2026-07,(주)한미상사,담배 도매업,부산광역시,법인,70,31881460,2,7
